"Date","epiweek","Year","Week","uf","uf_name","Cases","train_1","target_1","train_2","target_2","train_3","target_3"
2012-09-23,201239,2012,39,"ES","Espírito Santo",140,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"GO","Goiás",268,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"MA","Maranhão",16,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"MG","Minas Gerais",141,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"MS","Mato Grosso do Sul",51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"MT","Mato Grosso",115,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"PA","Pará",108,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"PB","Paraíba",73,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"PE","Pernambuco",57,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"PI","Piauí",23,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"PR","Paraná",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"RJ","Rio de Janeiro",308,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"RN","Rio Grande do Norte",96,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"RO","Rondônia",22,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"RR","Roraima",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"RS","Rio Grande do Sul",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"SE","Sergipe",27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"SP","São Paulo",62,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-23,201239,2012,39,"TO","Tocantins",37,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"AC","Acre",15,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"AL","Alagoas",153,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"AM","Amazonas",60,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"AP","Amapá",74,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"BA","Bahia",183,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"CE","Ceará",61,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"DF","Distrito Federal",11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"ES","Espírito Santo",190,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"GO","Goiás",303,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"MA","Maranhão",30,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"MG","Minas Gerais",128,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"MS","Mato Grosso do Sul",35,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"MT","Mato Grosso",195,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"PA","Pará",99,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"PB","Paraíba",62,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"PE","Pernambuco",59,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"PI","Piauí",30,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"PR","Paraná",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"RJ","Rio de Janeiro",308,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"RN","Rio Grande do Norte",90,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"RO","Rondônia",35,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"RR","Roraima",19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"RS","Rio Grande do Sul",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"SE","Sergipe",21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"SP","São Paulo",90,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-09-30,201240,2012,40,"TO","Tocantins",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"AC","Acre",36,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"AL","Alagoas",130,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"AM","Amazonas",42,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"AP","Amapá",75,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"BA","Bahia",156,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"CE","Ceará",86,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"DF","Distrito Federal",21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"ES","Espírito Santo",129,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"GO","Goiás",270,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"MA","Maranhão",14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"MG","Minas Gerais",97,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"MS","Mato Grosso do Sul",48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"MT","Mato Grosso",193,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"PA","Pará",111,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"PB","Paraíba",48,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"PE","Pernambuco",64,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"PI","Piauí",24,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"PR","Paraná",13,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"RJ","Rio de Janeiro",260,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"RN","Rio Grande do Norte",85,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"RO","Rondônia",30,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"RR","Roraima",9,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"RS","Rio Grande do Sul",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"SE","Sergipe",19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"SP","São Paulo",96,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-07,201241,2012,41,"TO","Tocantins",34,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"AC","Acre",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"AL","Alagoas",130,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"AM","Amazonas",65,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"AP","Amapá",56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"BA","Bahia",152,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"CE","Ceará",76,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"DF","Distrito Federal",20,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"ES","Espírito Santo",182,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"GO","Goiás",307,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"MA","Maranhão",19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"MG","Minas Gerais",168,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"MS","Mato Grosso do Sul",51,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"MT","Mato Grosso",238,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"PA","Pará",78,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"PB","Paraíba",59,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"PE","Pernambuco",55,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"PI","Piauí",29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"PR","Paraná",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"RJ","Rio de Janeiro",314,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"RN","Rio Grande do Norte",105,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"RO","Rondônia",31,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"RR","Roraima",14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"RS","Rio Grande do Sul",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"SC","Santa Catarina",3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"SE","Sergipe",27,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"SP","São Paulo",126,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-14,201242,2012,42,"TO","Tocantins",56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"AC","Acre",26,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"AL","Alagoas",128,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"AM","Amazonas",69,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"AP","Amapá",46,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"BA","Bahia",137,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"CE","Ceará",71,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"DF","Distrito Federal",16,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"ES","Espírito Santo",200,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"GO","Goiás",341,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"MA","Maranhão",21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"MG","Minas Gerais",189,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"MS","Mato Grosso do Sul",80,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"MT","Mato Grosso",232,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"PA","Pará",106,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"PB","Paraíba",49,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"PE","Pernambuco",62,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"PI","Piauí",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"PR","Paraná",21,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"RJ","Rio de Janeiro",335,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"RN","Rio Grande do Norte",103,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"RO","Rondônia",49,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"RR","Roraima",16,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"RS","Rio Grande do Sul",1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"SE","Sergipe",16,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"SP","São Paulo",126,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-21,201243,2012,43,"TO","Tocantins",73,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"AC","Acre",60,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"AL","Alagoas",108,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"AM","Amazonas",93,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"AP","Amapá",54,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"BA","Bahia",154,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"CE","Ceará",66,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"DF","Distrito Federal",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"ES","Espírito Santo",163,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"GO","Goiás",308,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"MA","Maranhão",18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"MG","Minas Gerais",181,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"MS","Mato Grosso do Sul",112,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"MT","Mato Grosso",236,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"PA","Pará",127,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"PB","Paraíba",36,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"PE","Pernambuco",58,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"PI","Piauí",29,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"PR","Paraná",24,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"RJ","Rio de Janeiro",400,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"RN","Rio Grande do Norte",93,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"RO","Rondônia",53,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"RR","Roraima",18,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"RS","Rio Grande do Sul",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"SE","Sergipe",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"SP","São Paulo",202,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-10-28,201244,2012,44,"TO","Tocantins",66,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"AC","Acre",56,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"AL","Alagoas",141,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"AM","Amazonas",78,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"AP","Amapá",65,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"BA","Bahia",198,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"CE","Ceará",80,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"DF","Distrito Federal",10,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"ES","Espírito Santo",171,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"GO","Goiás",342,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"MA","Maranhão",8,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"MG","Minas Gerais",228,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"MS","Mato Grosso do Sul",145,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"MT","Mato Grosso",319,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"PA","Pará",149,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"PB","Paraíba",43,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"PE","Pernambuco",85,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"PI","Piauí",38,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"PR","Paraná",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"RJ","Rio de Janeiro",437,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"RN","Rio Grande do Norte",95,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"RO","Rondônia",55,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"RR","Roraima",14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"RS","Rio Grande do Sul",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"SC","Santa Catarina",2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"SE","Sergipe",12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"SP","São Paulo",165,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-04,201245,2012,45,"TO","Tocantins",60,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"AC","Acre",54,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"AL","Alagoas",106,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"AM","Amazonas",70,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"AP","Amapá",41,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"BA","Bahia",232,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"CE","Ceará",80,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"DF","Distrito Federal",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"ES","Espírito Santo",189,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"GO","Goiás",356,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"MA","Maranhão",14,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"MG","Minas Gerais",177,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"MS","Mato Grosso do Sul",256,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"MT","Mato Grosso",362,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"PA","Pará",176,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"PB","Paraíba",39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"PE","Pernambuco",52,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"PI","Piauí",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"PR","Paraná",39,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"RJ","Rio de Janeiro",346,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"RN","Rio Grande do Norte",110,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"RO","Rondônia",64,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"RR","Roraima",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"RS","Rio Grande do Sul",2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"SE","Sergipe",11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"SP","São Paulo",179,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-11,201246,2012,46,"TO","Tocantins",84,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"AC","Acre",83,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"AL","Alagoas",109,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"AM","Amazonas",138,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"AP","Amapá",46,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"BA","Bahia",272,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"CE","Ceará",105,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"DF","Distrito Federal",26,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"ES","Espírito Santo",268,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"GO","Goiás",484,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"MA","Maranhão",12,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"MG","Minas Gerais",350,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"MS","Mato Grosso do Sul",329,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"MT","Mato Grosso",521,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"PA","Pará",202,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"PB","Paraíba",19,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"PE","Pernambuco",67,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"PI","Piauí",24,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"PR","Paraná",47,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"RJ","Rio de Janeiro",424,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"RN","Rio Grande do Norte",109,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"RO","Rondônia",91,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"RR","Roraima",17,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"RS","Rio Grande do Sul",3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"SC","Santa Catarina",0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"SE","Sergipe",11,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"SP","São Paulo",264,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-18,201247,2012,47,"TO","Tocantins",94,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-25,201248,2012,48,"AC","Acre",112,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-25,201248,2012,48,"AL","Alagoas",100,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-25,201248,2012,48,"AM","Amazonas",159,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-25,201248,2012,48,"AP","Amapá",28,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
2012-11-25,201248,2012,48,"BA","Bahia",312,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
